yf_symbol,symbol,name,market_cap,price,ma200,diff,peak,peak_diff,rsi,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,sector,industry,analyst_buy_ratio,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
MDLZ,MDLZ,MDLZ,0.0,58.29999923706055,58.76635009765625,-0.7935678493231837,75.70999908447266,-22.995641339246458,41.612060593958105,daily_close,일봉 종가,2026-07-10 14:34 KST,58.83,0.9090922296316891,41.3,23.6,90.08,28.633663,2.8833501,10.16,83.793,8.2,-45.69,-27.74,3.62 -> 3.42 -> 1.89,38537000000.0,3620000000.0,2451000000.0,9.39,6.36,4514000000.0,3235000000.0,2125000000.0,21804000000.0,-19679000000.0,3.43,97.52,2.0,,yfinance,,,,Consumer Defensive,Confectioners,64.71,-1.0,,,,,3.79,Finnhub,0.69,-27.74,28.02,10.03,25.12,9,2.19,-71.25,2026-07-09,4.25,0,3,12,20,0,10,5,5,55,B,79
ADI,ADI,ADI,0.0,393.6400146484375,320.34910095214843,22.878451501331597,445.4800109863281,-11.636884946445242,44.13108462122408,daily_close,일봉 종가,2026-07-10 14:34 KST,395.0,0.34548961003802214,110.5,41.41,93.4,57.79792,5.615175,9.64,25.81,37.2,45.04,-16.56,6.55 -> 3.28 -> 4.56,11019707000.0,3002476000.0,2267342000.0,27.25,20.58,4812202000.0,4278650000.0,2499406000.0,8664610000.0,-6165204000.0,1.12,60.57,4.4,,yfinance,,,,Technology,Semiconductors,84.62,1.69,,,,,3.84,Finnhub,0.52,-16.56,63.8,15.22,42.78,18,-9.41,-63.11,2026-07-09,4.25,0,0,6,20,0,10,5,5,46,C,80
LRCX,LRCX,LRCX,0.0,353.1700134277344,227.16514923095704,55.46839584476454,433.3299865722656,-18.49859821117252,46.6679392384624,daily_close,일봉 종가,2026-07-10 14:33 KST,,,40.8,22.65,88.05,74.10227,46.22637,66.76,35.282,23.8,37.81,11.79,3.32 -> 2.9 -> 4.15,18435591000.0,5900968000.0,5358217000.0,32.01,29.06,6173264000.0,5414078000.0,6390659000.0,4484505000.0,1906154000.0,0.29,19.09,1.04,,yfinance,,,,Technology,Semiconductor Equipment & Materials,80.95,2.9,,,,,5.06,Finnhub,1.82,11.79,63.8,15.22,42.78,18,16.15,203.72,2026-07-09,4.25,0,0,20,5,8,10,5,5,53,C,81
CB,CB,CB,0.0,347.79998779296875,312.93270065307615,11.14210405851679,361.1700134277344,-3.7018648109447216,63.22665883151685,daily_close,일봉 종가,2026-07-10 14:34 KST,350.6345,0.8149834118793939,78.7,12.8,84.79,12.437411,1.8518636,15.43,31.458,10.2,,8.53,21.8 -> 22.51 -> 25.68,59783000000.0,,10310000000.0,,17.25,12816000000.0,12816000000.0,2272000000.0,17227000000.0,-14955000000.0,1.17,13.72,4.08,,yfinance,,,,Financial Services,Insurance - Property & Casualty,54.29,0.0,,,,,6.53,Finnhub,0.16,8.53,20.64,9.35,35.37,16,-39.74,-80.19,2026-07-09,4.25,8,3,16,20,8,10,3,0,68,B,82
MMC,MMC,MMC,0.0,,,,,,,,,,,,,,0.0,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.37,11.65,26.14,14,,,2026-07-09,4.25,0,0,0,0,0,0,1,0,1,D,83
GILD,GILD,GILD,0.0,134.83999633789062,130.35014991760255,3.44445052278514,155.8000030517578,-13.453149103536365,68.33268087998376,daily_close,일봉 종가,2026-07-10 14:33 KST,,,54.8,72.38,92.21,17.187756,6.6724763,43.36,94.635,4.4,10.43,22.75,4.5 -> 0.38 -> 6.78,29442000000.0,11701000000.0,8510000000.0,39.74,28.9,10019000000.0,9456000000.0,7564000000.0,24936000000.0,-17372000000.0,2.43,43.4,3.28,,yfinance,,,,Healthcare,Drug Manufacturers - General,,,,,,,,,0.31,22.75,31.63,7.7,33.29,15,-45.66,-13.34,2026-07-09,4.25,8,0,20,20,12,10,1,5,76,A,84
PANW,PANW,PANW,0.0,338.30999755859375,204.14550003051758,65.72003669344659,357.5299987792969,-5.375773022215018,68.46810622293398,daily_close,일봉 종가,2026-07-10 14:33 KST,,,-56.04,116.13,83.12,303.4828,10.344381,4.83,7.698,31.1,81.74,58.11,0.64 -> 3.64 -> 1.6,9221500000.0,1242900000.0,1133900000.0,13.48,12.3,3716000000.0,3469800000.0,2268600000.0,338200000.0,1930400000.0,,0.0,0.0,,yfinance,,,,Technology,Software - Infrastructure,79.69,0.0,,,,,4.94,Finnhub,,58.11,63.8,15.22,42.78,18,375.68,-32.03,2026-07-09,4.25,0,0,0,0,15,0,1,0,16,D,85
AMT,AMT,AMT,0.0,165.0,180.63695037841796,-8.656562428484303,242.8300018310547,-32.051229767400706,33.16593037773427,daily_close,일봉 종가,2026-07-10 14:33 KST,,,76.9,45.04,96.67,28.3479,22.313797,29.95,444.55,6.8,7.09,30.31,3.18 -> 4.82 -> 5.4,10644600000.0,4929200000.0,2529500000.0,46.31,23.76,5464000000.0,3783600000.0,1474800000.0,44963900000.0,-43489100000.0,4.23,82.26,6.98,,yfinance,,,,Real Estate,REIT - Specialty,,,,,,,,,0.37,30.31,28.35,22.31,29.95,1,,,2026-07-09,4.25,0,0,20,20,15,10,3,5,73,A,86
KLAC,KLAC,KLAC,0.0,229.52000427246094,154.4439249420166,48.61057458791624,301.7099914550781,-23.926946149334142,48.072820218812964,daily_close,일봉 종가,2026-07-10 14:33 KST,,,11.8,2.42,93.8,70.436264,55.73638,94.98,105.4,11.5,37.92,-3.81,21.92 -> 24.15 -> 20.28,12156162000.0,5014227000.0,4061643000.0,41.25,33.41,4081903000.0,3741694000.0,2078908000.0,6088282000.0,-4009374000.0,,,,,,,,,,,,,,,,,,,5.97,-3.81,38.37,11.65,26.14,14,83.57,378.42,2026-07-09,4.25,0,0,20,0,0,5,5,5,35,D,87
SO,SO,SO,0.0,95.16999816894531,92.79025020599366,2.564653029460134,99.72000122070312,-4.562778776634406,58.83532879997871,daily_close,일봉 종가,2026-07-10 14:34 KST,95.22,0.05253948935243579,-0.8,19.71,72.56,24.327366,2.8885515,10.99,190.431,8.0,3.07,4.06,3.62 -> 3.99 -> 3.92,29553000000.0,7285000000.0,4341000000.0,24.65,14.69,9802000000.0,-2935000000.0,1639000000.0,74075000000.0,-72436000000.0,3.19,75.7,3.04,,yfinance,,,,Utilities,Utilities - Regulated Electric,42.42,0.0,,,,,3.15,Finnhub,,4.06,22.05,2.69,10.32,3,10.33,7.38,2026-07-09,4.25,4,3,12,0,4,0,3,0,26,D,88
MO,MO,MO,0.0,71.58999633789062,65.03255029678344,10.083329057804951,74.55000305175781,-3.9704984476152796,60.94525939797749,daily_close,일봉 종가,2026-07-10 14:34 KST,71.71,0.16762630010899177,106.3,9.83,63.44,14.935282,-37.221645,,,5.3,3.48,-5.05,4.57 -> 6.54 -> 4.12,20139000000.0,12035000000.0,6947000000.0,59.76,34.5,9290000000.0,9074000000.0,4474000000.0,25709000000.0,-21235000000.0,5.92,87.68,4.24,,yfinance,,,,Consumer Defensive,Tobacco,52.17,-2.0,,,,,-0.83,Finnhub,0.14,-5.05,28.02,10.03,25.12,9,-46.7,,2026-07-09,4.25,8,0,0,20,0,10,3,0,41,C,89
DUK,DUK,DUK,0.0,125.26000213623047,124.41985027313233,0.6752554847589045,133.4600067138672,-6.144166165986484,53.704595849704184,daily_close,일봉 종가,2026-07-10 14:33 KST,,,12.0,22.09,70.77,19.319508,1.8294882,9.66,161.495,11.3,8.05,33.51,3.54 -> 5.71 -> 6.31,32237000000.0,8577000000.0,4968000000.0,26.61,15.41,12330000000.0,-1694000000.0,245000000.0,90869000000.0,-90624000000.0,3.4,65.23,4.26,,yfinance,,,,Utilities,Utilities - Regulated Electric,50.0,1.72,,,,,2.48,Finnhub,1.61,33.51,22.05,2.69,10.32,3,-12.38,-31.99,2026-07-09,4.25,4,3,6,5,15,5,5,0,43,C,90
BSX,BSX,BSX,0.0,44.9900016784668,77.36370000839233,-41.84610912664941,108.13999938964844,-58.39652123876985,50.20161763920746,daily_close,일봉 종가,2026-07-10 14:33 KST,,,100.0,69.37,94.94,17.85774,2.4525917,14.66,42.25,11.6,32.28,34.65,1.07 -> 1.25 -> 1.94,20074000000.0,3971000000.0,2898000000.0,19.78,14.44,4534000000.0,3404000000.0,1965000000.0,11436000000.0,-9471000000.0,,0.0,0.0,,yfinance,,,,Healthcare,Medical Devices,80.0,-7.8,,,,,2.21,Finnhub,0.18,34.65,31.63,7.7,33.29,15,-43.54,-68.15,2026-07-09,4.25,8,3,12,20,15,10,5,3,76,A,91
CI,CI,CI,0.0,291.79998779296875,280.3280497741699,4.092326125780323,366.8500061035156,-20.45795749267882,56.52850117852132,daily_close,일봉 종가,2026-07-10 14:34 KST,294.8025,1.0289624169420915,29.1,16.46,92.75,11.750213,1.7368547,16.27,72.805,4.6,-3.43,12.94,17.39 -> 12.12 -> 22.18,273854000000.0,8154000000.0,5957000000.0,2.98,2.18,9601000000.0,8389000000.0,7676000000.0,31463000000.0,-23787000000.0,2.14,25.82,6.24,,yfinance,,,,Healthcare,Healthcare Plans,84.85,-0.44,,,,,-0.99,Finnhub,0.4,12.94,31.63,7.7,33.29,15,-62.85,-77.44,2026-07-09,4.25,12,6,16,20,8,8,3,5,78,A,92
ZTS,ZTS,ZTS,0.0,75.08000183105469,115.89975032806396,-35.21987612696796,196.47999572753906,-61.78745752052593,44.10810482011376,daily_close,일봉 종가,2026-07-10 14:34 KST,75.49,0.5460817247552642,6.0,29.69,102.99,11.780328,9.1669855,67.75,286.236,2.9,6.04,8.97,5.07 -> 5.47 -> 6.02,9467000000.0,3597000000.0,2673000000.0,38.0,28.23,2904000000.0,2283000000.0,2310000000.0,9238000000.0,-6928000000.0,2.82,33.28,2.12,,yfinance,,,,Healthcare,Drug Manufacturers - Specialty & Generic,58.33,-5.67,,,,,2.47,Finnhub,1.96,8.97,31.63,7.7,33.29,15,-62.76,19.05,2026-07-09,4.25,12,0,20,5,8,5,5,1,56,B,93
ICE,ICE,ICE,0.0,135.11000061035156,156.2846004486084,-13.548743623796602,188.4499969482422,-28.30458859202872,50.83014749355966,daily_close,일봉 종가,2026-07-10 14:34 KST,136.18,0.7919468468764593,79.7,31.44,96.33,17.890831,2.3599777,13.85,70.986,20.4,13.28,17.35,4.19 -> 4.78 -> 5.77,12640000000.0,4999000000.0,3315000000.0,39.55,26.23,4662000000.0,3871000000.0,837000000.0,20279000000.0,-19442000000.0,1.54,28.53,2.08,,yfinance,,,,Financial Services,Financial Data & Stock Exchanges,,,,,,,,,0.22,17.35,20.64,9.35,35.37,16,-13.32,-74.76,2026-07-09,4.25,8,3,12,20,12,10,5,5,75,A,94
CME,CME,CME,0.0,239.7100067138672,279.77944915771485,-14.321796173549567,326.4599914550781,-26.572929918473026,40.20462473808249,daily_close,일봉 종가,2026-07-10 14:34 KST,236.08,-1.514332573608484,21.3,21.98,92.62,18.826088,3.0015087,15.92,14.059,14.4,7.58,12.23,8.86 -> 9.67 -> 11.16,6520600000.0,4229500000.0,4072200000.0,64.86,62.45,4277100000.0,4193600000.0,4416900000.0,3422300000.0,994600000.0,2.17,95.56,5.2,,yfinance,,,,Financial Services,Financial Data & Stock Exchanges,47.62,0.0,,,,,-0.01,Finnhub,0.88,12.23,20.64,9.35,35.37,16,-8.79,-67.9,2026-07-09,4.25,4,0,16,16,8,8,5,5,62,B,95
EQIX,EQIX,EQIX,0.0,1034.8699951171875,911.9227996826172,13.482193391519596,1115.93994140625,-7.264723062685823,36.71042087852521,daily_close,일봉 종가,2026-07-10 14:33 KST,,,20.0,79.09,100.16,75.210205,7.5274534,10.06,162.961,12.1,21.06,15.53,10.31 -> 8.5 -> 13.76,9217000000.0,1966000000.0,1350000000.0,21.33,14.65,3911000000.0,-400000000.0,1727000000.0,22726000000.0,-20999000000.0,,,,,,,,,,,,,,,,,,,3.76,15.53,38.37,11.65,26.14,14,96.01,-35.39,2026-07-09,4.25,0,0,12,0,12,8,5,0,37,D,96
SHW,SHW,SHW,0.0,332.0299987792969,333.35219940185544,-0.39663773778335226,399.7099914550781,-16.93227442961919,63.0531279823556,daily_close,일봉 종가,2026-07-10 14:33 KST,,,7.5,31.31,82.92,33.10577,19.052626,60.72,329.521,6.8,0.93,5.32,9.25 -> 10.55 -> 10.26,23574300000.0,3796700000.0,2568500000.0,16.11,10.9,3451600000.0,2654000000.0,207200000.0,12942600000.0,-12735400000.0,0.96,30.45,3.2,,yfinance,,,,Basic Materials,Specialty Chemicals,,,,,,,,,4.41,5.32,34.22,12.73,39.48,2,,,2026-07-09,4.25,0,0,20,0,4,5,3,5,37,D,97
MCO,MCO,MCO,0.0,487.0199890136719,471.01150009155276,3.398746934842879,539.6099853515625,-9.745927200295895,64.26454192253985,daily_close,일봉 종가,2026-07-10 14:33 KST,,,7.8,39.49,81.13,32.467384,26.42474,71.36,235.539,8.1,16.29,25.13,8.73 -> 11.26 -> 13.67,7718000000.0,3462000000.0,2459000000.0,44.86,31.86,2901000000.0,2575000000.0,2384000000.0,7351000000.0,-4967000000.0,0.85,27.62,4.12,,yfinance,,,,Financial Services,Financial Data & Stock Exchanges,70.0,0.0,,,,,4.12,Finnhub,4.16,25.13,20.64,9.35,35.37,16,57.3,182.62,2026-07-09,4.25,0,0,20,0,15,5,3,0,43,C,98
PH,PH,PH,0.0,949.1699829101562,889.6600982666016,6.689058524654828,1023.02001953125,-7.2188261432979575,50.89146802686348,daily_close,일봉 종가,2026-07-10 14:33 KST,,,-4.2,23.7,91.39,35.71397,8.362491,24.84,65.554,10.6,6.48,30.03,16.04 -> 21.84 -> 27.12,19850000000.0,4060000000.0,3531000000.0,20.45,17.79,3776000000.0,3341000000.0,467000000.0,9285000000.0,-8818000000.0,,,,,,,,,,,,,,,,,,,,30.03,38.37,11.65,26.14,14,-6.92,-28.22,2026-07-09,4.25,0,0,20,0,15,0,5,0,40,C,99
REGN,REGN,REGN,0.0,667.9500122070312,701.4262487792969,-4.772595355609353,1201.760009765625,-44.41901820836099,74.81395237647351,daily_close,일봉 종가,2026-07-10 14:34 KST,665.0,-0.441651643553963,-7.2,20.38,92.23,15.248229,2.0261736,14.55,8.612,19.0,-7.23,9.22,34.77 -> 38.34 -> 41.48,14342900000.0,3702000000.0,4504900000.0,25.81,31.41,4978900000.0,3765200000.0,3118100000.0,2705900000.0,412200000.0,0.56,8.74,3.76,,yfinance,,,,Healthcare,Biotechnology,71.05,-7.9,,,,,20.07,Finnhub,,9.22,31.63,7.7,33.29,15,-51.79,-73.69,2026-07-09,4.25,8,3,12,0,8,0,1,5,37,D,100
